group id,image id,fish index,species,length,width,area,gripping points,center point,orientations,avg hsv
7,5,3,haddock,335.8905524,87.64131446,17355.0,"[[633, 620, 9.587704852518076], [658, 536, 9.587704852518076]]","[644, 582, 9.587704852518076]","(-165.0145641896782, -160.55996517182382)",[ 50.63285855  25.45024558 130.34587426]
7,5,4,haddock,329.9016019,67.47592163,15486.0,"[[652, 395, 9.556474257731985], [660, 462, 9.556474257731985]]","[655, 418, 9.556474257731985]","(-17.69363999347172, -19.402327838218124)",[ 37.02004295  34.9396509  107.41721271]
7,5,5,hake,416.7739802,75.50496672,17589.5,"[[192, 519, 8.887144539514127], [266, 504, 8.887144539514127]]","[222, 513, 8.887144539514127]","(-100.4914770123316, -106.43605922463566)",[46.0850676  25.69218695 98.61977822]
7,5,7,horse_mackerel,380.966504,98.23441352,27708.0,"[[927, 205, 0.0], [832, 230, 0.0]]","[885, 216, 0.0]","(74.128821388543, -102.30801581742793)",[ 96.01734791  20.49536597 148.10527567]
7,5,8,whiting,431.8026249,86.95401083,25328.5,"[[227, 147, 0.0], [183, 72, 0.0]]","[208, 114, 0.0]","(151.86865763593894, 143.0224036473275)",[47.40454246 23.93422706 97.43985277]
7,6,1,haddock,352.6888288,90.04998612,20115.0,"[[841, 621, 11.132279210364112], [844, 711, 11.132279210364112]]","[842, 654, 11.132279210364112]","(-12.890480629751377, -16.939085631049476)",[ 41.91778826  23.25859408 122.76669524]
7,6,2,whiting,480.0523026,87.0,27681.5,"[[288, 814, 0.0], [348, 751, 0.0]]","[318, 783, 0.0]","(-130.88181029601122, -139.95544894005224)",[ 46.32003055  36.61912036 119.37282795]
7,6,3,haddock,350.2602059,64.28841264,15102.5,"[[215, 569, 0.0], [198, 507, 0.0]]","[208, 544, 0.0]","(158.7345503670937, 156.99484487402293)",[ 35.85251384  37.49896218 113.28649677]
7,6,4,horse_mackerel,437.8095448,76.10519036,22397.5,"[[640, 731, 9.637531947213507], [716, 735, 9.637531947213507]]","[674, 733, 9.637531947213507]","(-87.24089234137972, 94.25884612217035)",[33.13728781 32.9339691  98.16780469]
7,6,5,hake,427.1733736,76.65507159,20797.5,"[[806, 474, 0.0], [826, 400, 0.0]]","[813, 447, 0.0]","(-170.99149625797486, -163.40189560713895)",[ 61.40140316  17.88165038 100.41017289]
7,6,6,horse_mackerel,454.1300469,70.0285656,20058.5,"[[492, 429, 0.0], [422, 427, 0.0]]","[452, 428, 0.0]","(91.86262094930669, 101.21691992664739)",[23.20245557 45.54314416 79.56164678]
7,6,7,cod,303.0842618,65.96969001,11934.5,"[[941, 254, 0.0], [957, 190, 0.0]]","[949, 222, 0.0]","(-174.1044829876307, 25.04620077964279)",[ 35.74624829   8.05851144 156.72275277]
7,7,1,cod,292.2064823,58.05170109,11540.0,"[[221, 862, 0.0], [210, 919, 0.0]]","[215, 891, 0.0]","(14.760449302092349, 18.00416160591338)",[ 35.48956483  36.96003552 107.44123742]
7,7,2,haddock,338.7821264,61.03277808,14501.5,"[[841, 759, 11.19108246828354], [806, 809, 11.19108246828354]]","[825, 782, 11.19108246828354]","(30.1672956103844, 33.33364425732231)",[ 49.41430948  32.56541567 108.18376779]
7,7,4,whiting,483.569437,99.2975327,30693.5,"[[614, 648, 11.16050003334468], [520, 616, 11.16050003334468]]","[569, 633, 11.16050003334468]","(109.464103627228, 113.31422260592876)",[ 38.58861099  32.12804861 123.66030804]
7,7,5,horse_mackerel,426.2180616,81.21576202,22490.0,"[[812, 420, 0.0], [892, 434, 0.0]]","[853, 427, 0.0]","(-87.49063526014831, -78.45582606932616)",[21.81781392 53.23325368 91.52539891]
7,7,8,horse_mackerel,413.9361025,73.10950691,20788.0,"[[534, 247, 11.127846221877055], [607, 243, 11.127846221877055]]","[565, 245, 11.127846221877055]","(-95.04245106917092, -103.78159723565363)",[ 36.40200838  23.2074882  126.66781938]
7,7,9,hake,428.3469304,56.08029957,22053.0,"[[364, 200, 0.0], [316, 171, 0.0]]","[355, 194, 0.0]","(99.72021594806087, -37.034225434789406)",[28.78851273 33.36953086 92.51077192]
7,8,1,haddock,329.3785693,74.02702209,14179.0,"[[524, 729, 10.970571313201575], [526, 655, 10.970571313201575]]","[525, 693, 10.970571313201575]","(-176.53177074108285, -0.8746767711213187)",[ 47.54377135  34.02294925 121.55605489]
7,8,2,hake,399.9545464,64.66065264,19479.0,"[[747, 758, 11.152805845692452], [692, 724, 11.152805845692452]]","[714, 738, 11.152805845692452]","(121.3471426432132, 123.20275186927626)",[ 57.78618531  14.56043406 117.41761269]
7,8,3,cod,306.3205859,55.4436651,13914.0,"[[677, 315, 0.0], [684, 370, 0.0]]","[681, 346, 0.0]","(-3.0664855011258934, 167.87626175221058)",[ 15.56235786  46.03472862 108.3874854 ]
7,8,4,haddock,367.6696205,69.85699679,16137.0,"[[485, 415, 0.0], [417, 431, 0.0]]","[460, 421, 0.0]","(68.60710964801856, 66.40226865083262)",[ 28.41681166  41.94932579 104.21237495]
7,8,5,horse_mackerel,447.4824873,89.56003573,23044.5,"[[219, 403, 0.0], [305, 428, 0.0]]","[270, 418, 0.0]","(-72.41802705746044, -63.6381244943884)",[20.85626852 58.97403711 82.49516607]
7,9,1,horse_mackerel,409.5151941,82.86132994,16461.0,"[[353, 813, 0.0], [378, 892, 0.0]]","[369, 864, 0.0]","(-13.055247223796604, -24.85158585971217)",[33.46094724 51.59877441 86.49475488]
7,9,3,whiting,423.6750499,87.69264507,26039.0,"[[651, 521, 9.633578204500468], [662, 608, 9.633578204500468]]","[657, 568, 9.633578204500468]","(-3.7313969991604465, 168.05024277850615)",[ 54.02157124  43.96171771 117.87976032]
7,9,4,hake,444.5387095,69.3181073,21503.0,"[[874, 727, 11.136857294976926], [936, 758, 11.136857294976926]]","[902, 741, 11.136857294976926]","(-68.50521637580766, -63.86492783912789)",[53.05410425 23.48536359 81.57479711]
7,9,6,haddock,329.6010472,74.79304781,16245.5,"[[427, 244, 11.206662190413544], [464, 309, 11.206662190413544]]","[445, 275, 11.206662190413544]","(-33.274887984834926, -38.08877288097532)",[ 31.60418239  34.56844885 112.67117603]
7,9,7,horse_mackerel,440.163091,72.99315036,17562.5,"[[202, 330, 0.0], [130, 318, 0.0]]","[164, 324, 0.0]","(98.63713141507077, 100.06456820725188)",[30.7632836  37.33446595 81.16802088]
7,9,8,haddock,380.3231062,87.69264507,23861.0,"[[940, 191, 10.835905364073673], [879, 128, 10.835905364073673]]","[916, 166, 10.835905364073673]","(127.9716037610504, 131.53792694386493)",[ 46.52354805  24.36222658 118.10414844]
7,9,9,cod,415.2255598,107.0747403,26651.5,"[[653, 140, 9.500026642145139], [657, 33, 9.500026642145139]]","[655, 86, 9.500026642145139]","(-174.51640955553555, -1.7462816202856397)",[ 53.12721391  22.23282792 126.06221816]
8,10,1,haddock,310.1434606,70.03570518,13756.0,"[[529, 714, 11.352102956436779], [580, 762, 11.352102956436779]]","[557, 740, 11.352102956436779]","(-45.22646435234118, -42.03513869083978)",[ 44.14968608  34.01149997 115.35326661]
8,10,2,haddock,388.1865655,86.33075929,19798.0,"[[840, 752, 11.184435003442244], [762, 715, 11.184435003442244]]","[799, 733, 11.184435003442244]","(119.49495581768771, 120.8768130790604)",[ 54.17886884  36.71738376 115.98234733]
8,10,3,cod,364.1688873,63.0634601,16583.5,"[[949, 771, 11.1604251387262], [1010, 755, 11.1604251387262]]","[977, 764, 11.1604251387262]","(-110.09523119190482, -110.86625214799825)",[47.24203318 48.18546221 96.28875428]
8,10,4,whiting,385.3280757,78.77182237,20257.5,"[[721, 515, 11.13919404171205], [710, 437, 11.13919404171205]]","[716, 481, 11.13919404171205]","(169.60266647756367, 166.32095751217233)",[ 50.85805362  41.99860671 125.82263036]
8,10,5,whiting,289.8183851,90.50966799,15883.0,"[[545, 394, 0.0], [481, 330, 0.0]]","[508, 357, 0.0]","(142.2920589645827, -53.458912400170554)",[ 76.50013475  31.25117232 143.06414057]
8,10,6,horse_mackerel,413.4568788,37.0,11109.0,"[[1008, 327, 11.198561739242756], [1045, 327, 11.198561739242756]]","[1023, 327, 11.198561739242756]","(-95.63068275763527, 93.7376295434101)",[39.02823145 43.34352154 80.27274848]
8,10,7,cod,343.6359697,66.48308055,12757.5,"[[89, 232, 0.0], [23, 224, 0.0]]","[47, 227, 0.0]","(101.13399921064699, 103.507838875273)",[ 94.36816449  17.45009687 119.81901131]
8,10,8,whiting,401.2978992,67.62396025,18757.0,"[[572, 113, 0.0], [599, 175, 0.0]]","[589, 152, 0.0]","(-19.798876354524932, -24.984040397117326)",[ 56.40093632  49.55806554 114.42788964]
8,10,9,cod,302.8861551,71.55417528,14085.5,"[[795, 188, 11.15922540072934], [859, 220, 11.15922540072934]]","[837, 209, 11.15922540072934]","(-62.0674048184644, -54.050721677183724)",[22.79324266 63.31581889 99.97745482]
8,10,10,whiting,340.8664725,92.19544457,22776.0,"[[258, 110, 0.0], [198, 180, 0.0]]","[227, 146, 0.0]","(37.929655179842406, 44.32063524453474)",[ 52.42650273  45.21577869 117.64644809]
8,11,1,horse_mackerel,400.177509,76.32168761,19460.0,"[[229, 883, 0.0], [257, 812, 0.0]]","[243, 847, 0.0]","(-162.03725844848339, -153.5490836909029)",[40.45998121 45.41816862 88.08593149]
8,11,2,whiting,425.6380595,53.00943312,19006.0,"[[917, 817, 11.15611023116221], [886, 774, 11.15611023116221]]","[896, 788, 11.15611023116221]","(147.2647737278924, 140.15987174695945)",[ 67.177911    43.87705787 122.01226654]
8,11,3,whiting,390.7145957,73.24616031,15452.5,"[[161, 576, 0.0], [115, 633, 0.0]]","[140, 602, 0.0]","(34.658354705521106, -135.8363753254224)",[ 46.25121578  48.11518372 125.557817  ]
8,11,4,cod,319.7768725,65.8559033,13303.0,"[[271, 590, 0.0], [315, 541, 0.0]]","[296, 562, 0.0]","(-135.2246881796245, -128.40939123185115)",[ 23.40732505  52.41137999 101.98109876]
8,11,5,whiting,415.5338334,83.24061509,24223.0,"[[651, 532, 9.593308051981326], [628, 452, 9.593308051981326]]","[639, 491, 9.593308051981326]","(169.18060159802127, -22.714412353167234)",[ 55.44653001  42.528455   123.57608581]
8,11,6,cod,328.4302799,0.0,13114.0,"[[979, 407, 0.0], [979, 407, 0.0]]","[978, 407, 0.0]","(100.44562205652511, 105.5615103253285)",[ 22.49523616  54.30008784 104.80681127]
8,11,7,haddock,204.9717545,68.11754546,8551.0,"[[652, 274, 9.48082889189237], [600, 230, 9.48082889189237]]","[626, 252, 9.48082889189237]","(126.14204123637165, 123.11134196037203)",[ 69.29246779  18.04291378 138.83785927]
8,11,8,haddock,338.8030408,71.86793444,17517.5,"[[358, 178, 11.162439582701051], [384, 245, 11.162439582701051]]","[373, 216, 11.162439582701051]","(-20.108699875134178, -22.59634451442194)",[ 61.55948663  31.47413625 127.04757954]
8,11,9,cod,342.6868801,69.11584478,16595.5,"[[180, 178, 0.0], [144, 119, 0.0]]","[165, 153, 0.0]","(143.18780201190452, 141.61346048231476)",[ 25.26761783  53.47118471 102.22598726]
8,11,10,whiting,350.6774846,100.895986,23687.5,"[[851, 119, 10.794376789752606], [929, 183, 10.794376789752606]]","[895, 155, 10.794376789752606]","(-48.990913098429786, -40.53284093861073)",[ 74.20470713  34.33426669 127.91535493]
8,13,1,horse_mackerel,382.4296478,67.44627492,17021.5,"[[269, 911, 0.0], [287, 846, 0.0]]","[278, 878, 0.0]","(-166.0922221901453, -158.14715805034174)",[51.39303679 34.54931453 75.62994378]
8,13,2,whiting,413.5214362,78.26237921,22451.0,"[[883, 846, 11.197081734199973], [848, 776, 11.197081734199973]]","[869, 818, 11.197081734199973]","(147.99461679191648, 153.01597435665929)",[ 64.81686126  43.26576594 121.42508493]
8,13,3,whiting,389.024408,81.84130986,20587.5,"[[188, 623, 0.0], [141, 690, 0.0]]","[163, 659, 0.0]","(38.57893917650926, 40.37449412939493)",[ 55.95129612  39.00259642 131.93513129]
8,13,4,cod,316.9291501,55.6057551,11601.0,"[[292, 587, 0.0], [326, 543, 0.0]]","[303, 573, 0.0]","(-145.1755108430432, -153.1260796881701)",[ 38.1300915   48.35485537 105.08780992]
8,13,5,whiting,427.6775066,85.44588931,27001.0,"[[723, 613, 11.085986514521213], [653, 564, 11.085986514521213]]","[689, 589, 11.085986514521213]","(119.10251025807491, 130.7431155917849)",[ 34.79541264  53.49885154 118.95956132]
8,13,6,cod,262.1180356,66.03029608,11482.5,"[[998, 393, 11.165175445771764], [932, 395, 11.165175445771764]]","[973, 394, 11.165175445771764]","(84.17365797044424, -85.48601154199875)",[ 34.39476055  52.003528   102.84596907]
8,13,7,haddock,331.7108424,80.43009387,14531.5,"[[648, 286, 9.480500058236483], [585, 236, 9.480500058236483]]","[617, 262, 9.480500058236483]","(125.23164983236434, 123.52752674353854)",[ 50.07866179  35.68607231 114.81233887]
8,13,8,haddock,379.3400815,74.33034374,17412.5,"[[303, 201, 11.113260006835835], [365, 242, 11.113260006835835]]","[330, 219, 11.113260006835835]","(-60.94539590092286, -57.44510319673189)",[ 51.79991183  40.17226685 126.10339929]
8,13,9,whiting,355.272076,79.40403012,16653.0,"[[847, 165, 11.126674921596482], [915, 206, 11.126674921596482]]","[877, 183, 11.126674921596482]","(-67.98299123204744, -60.74066453306591)",[ 96.49708879  11.07263464 156.17991266]
8,13,10,cod,328.8159783,72.86288493,16047.5,"[[186, 144, 0.0], [133, 94, 0.0]]","[154, 114, 0.0]","(139.0402040184042, 134.78541006887062)",[ 64.17088474  48.22208162 127.20447116]
8,14,1,cod,340.3862327,59.03388857,13609.0,"[[417, 818, 11.155450978724199], [454, 864, 11.155450978724199]]","[437, 843, 11.155450978724199]","(-36.2221826138628, -30.96375653207352)",[ 45.0582869   41.42882508 110.618931  ]
8,14,2,whiting,364.8892914,85.51023331,19058.5,"[[921, 803, 11.200373943574363], [1005, 787, 11.200373943574363]]","[963, 795, 11.200373943574363]","(-101.91767590471498, -106.13558866130553)",[ 83.4395569   35.7039897  134.81214378]
8,14,3,whiting,396.3691974,85.0411665,20574.5,"[[171, 682, 8.903257491454685], [227, 746, 8.903257491454685]]","[200, 715, 8.903257491454685]","(-39.67271155181333, -37.44179659650576)",[ 64.10075063  42.18073394 130.50467056]
8,14,4,whiting,396.9156915,98.35141077,22648.0,"[[772, 707, 11.200617189877173], [679, 675, 11.200617189877173]]","[726, 691, 11.200617189877173]","(103.97631066602689, 110.27716044768948)",[ 30.6255619   57.8688381  109.54175238]
8,14,5,haddock,253.4649674,35.80502758,9017.0,"[[476, 644, 10.943550099959715], [505, 665, 10.943550099959715]]","[480, 647, 10.943550099959715]","(-59.45242825109298, -55.71312302279104)",[ 34.0947388   44.07413937 111.08109864]
8,14,6,whiting,426.8064297,82.49242389,21829.5,"[[269, 386, 0.0], [227, 457, 0.0]]","[250, 418, 0.0]","(29.331839578247514, 34.15969454566943)",[ 64.42063207  40.76862839 128.78932438]
8,14,7,haddock,302.6637149,75.82216035,16797.5,"[[824, 370, 10.909752124432671], [767, 320, 10.909752124432671]]","[797, 346, 10.909752124432671]","(130.27986306895644, 125.2354421201116)",[ 58.62460113  34.23618116 128.46412764]
8,14,8,cod,326.9090949,72.44308111,12634.5,"[[642, 222, 0.0], [714, 230, 0.0]]","[670, 225, 0.0]","(-88.11181199325907, 103.17255342332689)",[ 37.42607722  37.81763078 120.83133483]
8,14,9,cod,257.2567156,68.0,9940.0,"[[549, 135, 0.0], [489, 103, 0.0]]","[522, 120, 0.0]","(113.88127601760901, 116.01237591212983)",[69.69061122 27.99979951 93.49126425]
8,14,10,horse_mackerel,456.1832804,110.6435719,29662.0,"[[1062, 218, 11.118643174899665], [953, 199, 11.118643174899665]]","[1005, 208, 11.118643174899665]","(98.2525290471361, -77.63350284678519)",[ 53.81710174  41.86671687 108.42553548]
8,15,1,cod,311.8953747,53.14132102,10501.5,"[[280, 776, 0.0], [298, 826, 0.0]]","[287, 795, 0.0]","(-22.943566472960654, -28.210169628815255)",[41.76039667 46.30734165 98.3146993 ]
8,15,2,cod,357.9752343,60.03332408,14873.5,"[[981, 662, 11.177858164199622], [921, 664, 11.177858164199622]]","[950, 663, 11.177858164199622]","(92.80637025178825, -98.60448159309266)",[32.02699676 52.25287356 92.48446802]
8,15,3,whiting,322.6913005,93.21480569,19140.5,"[[741, 604, 10.817250067958334], [833, 619, 10.817250067958334]]","[783, 611, 10.817250067958334]","(-85.31955638174671, 104.95583993007403)",[ 70.40245692  37.77522955 132.86185066]
8,15,4,horse_mackerel,378.7189407,69.46221995,15824.0,"[[500, 425, 10.891287109213641], [465, 485, 10.891287109213641]]","[480, 459, 10.891287109213641]","(30.869520137585976, 38.57397194450428)",[43.54384579 40.50481909 81.34729025]
8,15,5,whiting,463.9951309,77.1038261,23266.0,"[[58, 558, 0.0], [135, 562, 0.0]]","[95, 560, 0.0]","(-87.81419919322441, 95.11731484997264)",[ 56.53830868  38.36877162 124.28913667]
8,15,6,whiting,440.8239358,73.24616031,25073.5,"[[278, 457, 0.0], [207, 475, 0.0]]","[244, 466, 0.0]","(71.6411411449798, 64.70285766141271)",[ 47.9396353   55.54205967 124.76346678]
8,15,7,cod,322.2142578,76.96752562,15606.0,"[[754, 357, 11.036187006042974], [684, 325, 11.036187006042974]]","[726, 344, 11.036187006042974]","(111.80140948635182, 117.9325951815356)",[ 22.91747171  43.51553961 116.42594535]
8,15,8,whiting,398.3041469,102.474387,27496.5,"[[912, 430, 10.817841230619509], [1002, 381, 10.817841230619509]]","[958, 405, 10.817841230619509]","(-114.35300917502964, -125.27242144859841)",[ 66.19891517  38.67341285 127.22072847]
8,15,9,haddock,252.1033125,37.0,9869.5,"[[919, 123, 11.011194831218688], [919, 86, 11.011194831218688]]","[919, 120, 11.011194831218688]","(175.82523010808757, 6.505626645683682)",[ 60.13113307  38.95561242 117.11789622]
8,15,10,haddock,301.1644658,85.80209788,18071.5,"[[173, 154, 0.0], [224, 223, 0.0]]","[196, 185, 0.0]","(-42.48863673283692, -40.717121534753865)",[ 50.31665008  39.13465093 128.75425376]
8,16,1,whiting,365.3060069,84.0,18658.0,"[[225, 812, 0.0], [225, 728, 0.0]]","[225, 774, 0.0]","(172.55628359088297, 8.031656094483738)",[ 54.30938377  52.1042892  116.55510814]
8,16,2,haddock,245.3526452,40.0,10043.0,"[[570, 751, 11.221668724680674], [602, 775, 11.221668724680674]]","[573, 753, 11.221668724680674]","(-58.18576130218771, -52.08328599975257)",[ 43.30019897  35.08978611 120.42007959]
8,16,3,haddock,400.8033198,69.63476143,18400.5,"[[818, 575, 11.167247722845438], [750, 560, 11.167247722845438]]","[785, 568, 11.167247722845438]","(98.8958569696633, -73.39875301282919)",[ 46.88925383  35.02141833 129.0559282 ]
8,16,4,whiting,421.8742125,87.64131446,26020.5,"[[1009, 508, 0.0], [925, 533, 0.0]]","[969, 520, 0.0]","(74.37576541881317, 71.39503452619769)",[ 62.86437688  41.63501781 117.79052956]
8,16,5,cod,273.1820652,46.09772229,8541.0,"[[47, 446, 0.0], [1, 443, 0.0]]","[31, 445, 0.0]","(90.38196620472903, -82.06724168582794)",[ 20.02910053  49.9367039  114.44767784]
8,16,6,whiting,403.9813485,76.94153625,20596.0,"[[493, 420, 11.079967593069401], [425, 456, 11.079967593069401]]","[453, 441, 11.079967593069401]","(63.43494882292201, 62.08969831667002)",[ 58.87558537  32.24836519 142.58123444]
8,16,7,cod,337.24312,66.21933252,14033.0,"[[582, 220, 9.509643555678636], [634, 261, 9.509643555678636]]","[614, 245, 9.509643555678636]","(-48.058697574095824, -41.30861401354873)",[105.7985633   13.82310685 148.25246932]
8,16,8,cod,311.1942392,50.99019514,11669.5,"[[517, 167, 11.191939225422962], [483, 129, 11.191939225422962]]","[507, 156, 11.191939225422962]","(132.86131742233368, 139.7020554233162)",[ 33.07736944  47.65135397 109.31769826]
8,16,9,whiting,403.2988229,75.18643495,24540.5,"[[211, 108, 0.0], [229, 181, 0.0]]","[219, 141, 0.0]","(-17.198541220065866, -25.700740759582892)",[ 54.03115942  43.07826087 110.10724638]
8,16,10,horse_mackerel,353.7711117,36.89173349,9937.5,"[[911, 173, 10.752968286932079], [942, 153, 10.752968286932079]]","[924, 165, 10.752968286932079]","(-121.90810693565315, -131.42366562500266)",[ 46.67035499  57.63366959 118.10489022]
8,17,1,horse_mackerel,304.1994744,48.0416486,14809.5,"[[597, 846, 0.0], [595, 894, 0.0]]","[595, 888, 0.0]","(2.1747441146100535, -178.03858233222965)",[43.9178744  39.28728208 89.43042428]
8,17,2,cod,319.3690824,60.44005295,13158.0,"[[241, 725, 0.0], [203, 772, 0.0]]","[226, 743, 0.0]","(32.774877324264246, 40.717121534753865)",[ 39.88125121  45.97245285 101.32355023]
8,17,3,whiting,403.5887209,73.1641989,20564.5,"[[454, 721, 0.0], [481, 653, 0.0]]","[467, 688, 0.0]","(-165.41483172725702, 29.49746120836838)",[ 44.64708281  47.5467444  124.66489991]
8,17,4,whiting,397.0400342,81.22191822,23873.5,"[[1062, 664, 11.185515468222054], [981, 670, 11.185515468222054]]","[1022, 667, 11.185515468222054]","(88.64893491728037, -98.39292518739249)",[ 68.7084421   26.50177728 123.28578173]
8,17,5,cod,371.8172653,62.20128616,14632.0,"[[91, 534, 0.0], [29, 539, 0.0]]","[54, 537, 0.0]","(88.90356391600696, -98.47855197356995)",[ 19.42775328  52.79485711 107.73518126]
