group id,image id,fish index,species,length,width,area,gripping points,avg hsv,bounding box
3,19,3,hake,500.289729,81.27115109,30923,"[[125, 642], [202, 616]]",[49.22968501431753 37.283964365256125 103.85797009226853],"[[772, 377], [966, 856]]"
3,19,4,horse_mackerel,407.0820219,62.03224968,21600.5,"[[976, 736], [918, 714]]",[44.24437080079898 43.4339023061558 63.92977120029054],"[[1602, 584], [1803, 991]]"
3,19,5,cod,277.4130319,63.95310782,12853.5,"[[721, 712], [750, 655]]",[23.640370877032982 44.5484116127071 112.86836905304757],"[[1300, 646], [1588, 792]]"
3,19,6,haddock,352.9329605,77.83315489,20869.5,"[[341, 574], [398, 521]]",[25.798680490103674 52.24344957587182 123.67832233741753],"[[905, 416], [1183, 685]]"
3,20,0,saithe,681.8468267,125.015999,64006,"[[232, 555], [107, 557]]",[42.59616364731502 33.60231046039321 69.19926176466046],"[[778, 263], [920, 958]]"
3,20,1,other,269.9517784,80.75270893,14717,"[[891, 64], [880, 144]]",[23.379796501961827 55.2918135266343 103.78379996009842],"[[1493, 75], [1803, 153]]"
3,20,2,hake,500.8490372,80.60397013,31721,"[[827, 335], [778, 271]]",[65.45558143145475 23.773544480670704 120.68001863064741],"[[1314, 193], [1764, 523]]"
3,20,3,hake,468.8058836,66.09841148,27807,"[[983, 685], [920, 665]]",[66.74774615520595 30.128831536149903 75.46791585646102],"[[1595, 483], [1793, 954]]"
3,20,4,horse_mackerel,399.2729495,81.61494961,24284.5,"[[569, 222], [579, 141]]",[27.980159211217522 55.48696811734756 100.13933001980038],"[[1040, 143], [1476, 252]]"
3,20,5,cod,303.6318863,63.03173804,12894.5,"[[293, 83], [295, 20]]",[23.841149773071105 49.07307110438729 108.25968229954614],"[[806, 40], [1129, 102]]"
3,20,6,haddock,333.3516991,75.16648189,20173.5,"[[833, 629], [776, 580]]",[40.42236630429484 44.74289474967094 131.5782674401599],"[[1409, 505], [1660, 786]]"
3,21,0,saithe,578.8371367,126.1427762,61777.5,"[[685, 817], [691, 943]]",[62.73958550052012 29.227974713931342 68.02792670240858],"[[1124, 850], [1785, 992]]"
3,21,1,other,293.9966808,76.69419796,16069,"[[694, 344], [645, 285]]",[27.951420714940422 47.11017415215399 104.53150015276505],"[[1274, 248], [1522, 463]]"
3,21,2,hake,561.7764271,84.59314393,34333,"[[372, 480], [288, 490]]",[65.10587089195153 21.723474972063837 124.99097447064554],"[[970, 241], [1136, 803]]"
3,21,3,hake,471.4351165,75.43208866,28746,"[[693, 654], [634, 607]]",[37.206182740420864 29.973130440743027 94.17951881554596],"[[1184, 458], [1521, 848]]"
3,21,4,horse_mackerel,410.861769,65.36818798,22167.5,"[[886, 608], [829, 576]]",[36.103283264655055 45.449510390358455 70.33452966458417],"[[1459, 457], [1722, 830]]"
3,21,5,cod,301.7145906,63.5295207,13993,"[[320, 801], [376, 771]]",[33.26982571568559 44.62056414922657 121.8354448099671],"[[925, 670], [1105, 950]]"
3,21,6,haddock,351.0627736,81.04936767,20759,"[[181, 190], [194, 110]]",[27.364345851858857 43.309904455586036 118.91273294863305],"[[664, 122], [1036, 226]]"
3,22,0,saithe,611.0014178,126.5701387,61617.5,"[[544, 646], [556, 520]]",[50.70017486724528 35.488938443521086 73.75515377087578],"[[900, 498], [1577, 679]]"
3,22,1,other,336.0000937,76.21679605,16537,"[[183, 175], [243, 128]]",[25.71083407539329 51.39792223211636 93.4682695161769],"[[749, 54], [976, 309]]"
3,22,2,hake,491.0291762,78.64477096,29503,"[[190, 371], [249, 319]]",[47.95719532554257 36.0191652754591 107.44450751252087],"[[742, 134], [1084, 522]]"
3,22,3,horse_mackerel,395.8146026,76.65507159,23004,"[[597, 338], [577, 412]]",[34.64431561447632 59.67181039259985 81.06453813035509],"[[1113, 330], [1546, 462]]"
3,22,4,cod,322.0650574,70.34912935,14284.5,"[[49, 463], [119, 456]]",[21.393607555950997 61.27999452467319 123.47087810553693],"[[715, 303], [797, 623]]"
3,22,5,haddock,344.9506784,86.3539229,21325,"[[447, 97], [406, 173]]",[41.056418529615115 43.71675501267573 125.85328416685873],"[[969, 75], [1310, 256]]"
3,22,6,hake,489.6147699,88.36288814,31800.5,"[[704, 29], [696, 117]]",[76.69267146787006 23.7395295644917 124.7469477328223],"[[1187, 26], [1732, 128]]"
3,24,0,saithe,406.8990627,134.2385936,50278.5,"[[825, 681], [899, 793]]",[48.63925797421441 33.404664274730905 86.77668256909672],"[[1228, 649], [1840, 986]]"
3,24,1,other,305.9168925,73.79024326,16046,"[[709, 563], [643, 596]]",[25.628386228826514 52.76028863205528 115.26300984528832],"[[1337, 462], [1522, 747]]"
3,24,2,hake,370.7839932,77.69813383,24691.5,"[[781, 255], [740, 189]]",[55.32465409306591 24.695402528011485 116.26914948761912],"[[1284, 102], [1643, 312]]"
3,24,3,horse_mackerel,416.2745182,66.03029608,22409,"[[931, 341], [997, 343]]",[19.75514043223379 60.77618339312276 111.16812494531455],"[[1684, 115], [1765, 546]]"
3,24,4,cod,238.5252792,66.03786792,12004.5,"[[506, 511], [450, 476]]",[17.173923699044195 45.663017727309864 128.83114124663018],"[[1111, 420], [1265, 631]]"
3,24,5,haddock,347.3572966,68.02940541,19490.5,"[[766, 477], [834, 479]]",[28.750251559669955 54.22740994163816 123.8163111289998],"[[1499, 298], [1586, 660]]"
3,24,6,other,360.0927907,71.34423593,20693,"[[216, 570], [277, 607]]",[52.535863774733635 26.232258371385083 97.6525399543379],"[[833, 409], [1127, 767]]"
3,24,8,whiting,380.2300109,73.78346698,21978.5,"[[645, 690], [583, 730]]",[71.75766926035239 34.320320186029875 149.15481620606386],"[[1199, 602], [1453, 946]]"
3,24,9,cod,388.6826061,85.38149682,27953,"[[614, 380], [641, 299]]",[19.625180489522805 58.17436168339496 94.65955273815813],"[[1117, 256], [1529, 446]]"
3,24,10,whiting,338.8357781,68.41052551,17574.5,"[[563, 136], [581, 202]]",[50.79445032595977 43.2656154231905 130.59475121190172],"[[1110, 117], [1472, 245]]"
3,24,11,horse_mackerel,425.9490778,77.82673063,22129.5,"[[302, 352], [371, 316]]",[30.762375798438608 48.11355571327182 88.71225159687722],"[[871, 143], [1126, 521]]"
3,24,12,cod,330.0694311,66.46803743,16650,"[[458, 636], [411, 683]]",[19.133262636974194 62.44862731236008 108.15924354895724],"[[1000, 586], [1278, 836]]"
3,24,13,cod,374.2434967,71.38627319,18895,"[[172, 202], [102, 188]]",[34.09642931285032 43.65938343367241 114.78316379489308],"[[751, 49], [860, 415]]"
3,24,14,hake,365.0506509,84.17244205,26636,"[[311, 818], [297, 735]]",[69.63374028856826 30.38176100628931 129.52463928967813],"[[793, 645], [1354, 855]]"
3,25,0,saithe,499.5475096,141.0567262,57700,"[[564, 814], [560, 673]]",[54.92243672243672 30.86857142857143 84.66189618189618],"[[885, 691], [1556, 845]]"
3,25,1,other,299.1063051,78.71467462,16002,"[[529, 209], [565, 279]]",[25.851290856687314 47.08922548598761 106.21107499846691],"[[1112, 152], [1405, 318]]"
3,25,2,hake,501.5294209,90.82400564,33645,"[[557, 99], [589, 184]]",[70.63898969796301 30.769404120814798 126.28450597049871],"[[1037, 1], [1548, 234]]"
3,25,3,hake,439.8183984,72.9451849,27631,"[[693, 535], [728, 471]]",[50.933247890633346 27.886752821389155 108.46142618106732],"[[1219, 361], [1660, 623]]"
3,25,4,horse_mackerel,452.6016782,71.25307011,21437.5,"[[6, 595], [77, 601]]",[25.887717857468747 59.97454147276211 73.57190437083676],"[[669, 379], [761, 838]]"
3,25,5,haddock,214.0854467,70.45565982,12081.5,"[[951, 298], [1021, 306]]",[45.11250101535212 45.893428641052715 108.580456502315],"[[1712, 78], [1795, 426]]"
3,25,6,whiting,405.3995685,87.7268488,25724.5,"[[564, 550], [628, 490]]",[35.24451842497991 57.69065931963418 121.53239199479586],"[[1138, 360], [1479, 676]]"
3,25,7,whiting,305.8056689,68.68041933,16585.5,"[[443, 68], [462, 134]]",[71.5388481551561 44.93454351939451 119.25384342478714],"[[1006, 76], [1326, 193]]"
3,25,8,cod,368.6552207,92.70382948,26548,"[[811, 421], [774, 506]]",[24.783262916018085 56.10325402119932 96.36261211177822],"[[1353, 393], [1759, 568]]"
3,25,9,cod,338.2927957,65.05382387,17113.5,"[[484, 503], [438, 549]]",[27.075671650340837 55.8468809073724 113.79286246204961],"[[1041, 434], [1318, 688]]"
3,25,10,horse_mackerel,417.9194318,79.25906888,23969,"[[386, 719], [347, 650]]",[33.57468769199263 60.59115297972558 111.0011058775343],"[[827, 613], [1240, 840]]"
3,25,11,cod,310.9813456,53.07541804,14110,"[[959, 197], [923, 158]]",[24.335782614723417 55.59940385415223 98.79779564674892],"[[1537, 80], [1811, 299]]"
3,25,12,whiting,394.3731454,56.32051136,17897.5,"[[48, 732], [102, 748]]",[50.87100300628587 49.22273845312927 121.26438917737087],"[[677, 557], [820, 942]]"
3,25,13,other,267.4133499,44.92215489,9521,"[[273, 613], [316, 626]]",[44.96564029363785 51.6114396411093 91.47165579119087],"[[914, 506], [1044, 959]]"
3,25,14,cod,280.194718,54.03702434,11407,"[[942, 270], [908, 228]]",[36.52043526690087 54.070088252934625 127.253534401508],"[[1548, 181], [1801, 370]]"
3,26,0,saithe,662.399006,120.5985075,63255,"[[579, 445], [459, 433]]",[39.41524827683219 27.712524030571576 81.57678060674263],"[[1121, 149], [1301, 827]]"
3,26,1,hake,567.5292613,85.44003745,35273,"[[149, 656], [231, 680]]",[57.59545733578883 28.477509905686702 116.56378704168759],"[[743, 378], [937, 932]]"
3,26,2,hake,370.3064496,79.32212806,26472,"[[709, 543], [753, 477]]",[51.0973747905418 20.89644386520201 120.09789610873207],"[[1302, 388], [1659, 625]]"
3,26,3,horse_mackerel,443.6976022,75.16648189,22952.5,"[[290, 266], [353, 225]]",[28.193700248223916 59.611615167337156 87.69866472652572],"[[842, 47], [1135, 417]]"
3,26,4,haddock,365.2305208,80.15609771,21581.5,"[[129, 591], [49, 586]]",[28.114257101238163 57.34445557174072 128.50100145666423],"[[708, 440], [815, 812]]"
3,26,5,other,398.6191812,63.12685641,20200.5,"[[776, 428], [817, 380]]",[56.95991458798408 51.736484519072114 77.36411724740367],"[[1336, 255], [1712, 529]]"
3,26,6,whiting,395.0488437,77.36924454,22836.5,"[[851, 651], [920, 686]]",[29.867642626480087 71.8951560818084 96.47470398277719],"[[1550, 489], [1799, 863]]"
3,26,7,whiting,389.3399867,63.03173804,19546.5,"[[893, 268], [956, 266]]",[33.06995740415936 77.55349536457028 99.8921573540466],"[[1645, 62], [1729, 461]]"
3,26,8,cod,455.8423262,89.84430978,28778.5,"[[273, 251], [187, 277]]",[22.335078354889482 63.622322589475125 90.69978786012454],"[[834, 87], [1025, 522]]"
3,26,9,whiting,280.9335007,54.12947441,14584,"[[998, 663], [949, 640]]",[68.89763409060357 34.93870143836537 140.48279338620782],"[[1676, 549], [1828, 817]]"
3,26,10,cod,344.136229,57.00877125,16023.5,"[[1025, 362], [968, 361]]",[46.154676917444625 63.435719079870644 88.83409604002685],"[[1722, 211], [1797, 568]]"
3,26,11,horse_mackerel,429.1170908,70.61161378,21458.5,"[[176, 238], [107, 253]]",[35.02978120860549 64.97072123509798 86.92088795505413],"[[752, 81], [895, 498]]"
3,26,12,other,346.3215381,63.0634601,13151.5,"[[96, 221], [35, 237]]",[29.06933629959214 57.617575083426026 81.68743047830924],"[[703, 96], [820, 427]]"
3,26,13,cod,249.9391816,64.28841264,12708,"[[898, 849], [881, 787]]",[42.562952131753114 68.30337078651685 101.35501000461751],"[[1504, 806], [1783, 890]]"
3,26,14,cod,281.9405736,62.93647591,13370.5,"[[669, 883], [650, 823]]",[45.10209749323979 38.26719286706132 128.18482788862093],"[[1224, 838], [1527, 950]]"
3,27,0,saithe,525.461733,138.1303732,56511.5,"[[-1, 475], [137, 481]]",[32.646613510908615 36.63063173573995 76.32748619994743],"[[669, 232], [814, 928]]"
3,27,1,hake,489.4566102,72.89718787,31859.5,"[[807, 739], [840, 804]]",[48.2591906085882 31.716033364226135 109.86203274637009],"[[1330, 644], [1827, 896]]"
3,27,2,hake,458.2053386,74.00675645,27548.5,"[[420, 217], [421, 143]]",[40.93056001140698 27.44622678501408 125.17067693294835],"[[848, 150], [1343, 240]]"
3,27,3,cod,744.0068337,16,16022.5,"[[1044, 382], [1060, 382]]",[103.70847437496289 27.025476572243008 166.85551398539107],"[[1522, -13], [1846, 784]]"
3,27,4,haddock,322.5862797,75.02666193,19587,"[[824, 364], [754, 337]]",[31.871561935354347 39.892541658301546 138.53618751254768],"[[1421, 222], [1597, 533]]"
3,27,5,other,413.7215832,69.28924881,22150.5,"[[368, 661], [392, 596]]",[47.78335915025448 45.28121265766762 98.20110643947775],"[[852, 524], [1274, 725]]"
3,27,6,whiting,421.2775296,91.38927727,26604.5,"[[623, 346], [707, 382]]",[35.82950928872771 66.4265783435719 117.36159425653172],"[[1289, 171], [1509, 570]]"
3,27,7,whiting,356.384956,72.11102551,20900.5,"[[643, 729], [667, 797]]",[45.53146721773436 59.04330264888221 110.72595340973136],"[[1222, 735], [1604, 879]]"
3,27,8,cod,400.0058582,93.40770846,27774,"[[279, 735], [313, 822]]",[34.549492655928475 54.729865890867806 97.19264883275385],"[[809, 716], [1216, 892]]"
3,27,9,whiting,373.021444,66.60330322,18425,"[[314, 257], [270, 307]]",[41.84030479032344 47.47333084669899 129.17147119944585],"[[839, 177], [1142, 442]]"
3,27,10,cod,312.0126072,66.64833081,16794,"[[787, 547], [756, 606]]",[30.769962643007236 59.42020779827224 112.44157132850806],"[[1371, 515], [1695, 690]]"
3,27,11,horse_mackerel,380.6721262,77.1038261,21380.5,"[[530, 552], [517, 628]]",[31.377646411877922 49.57859041334433 95.15832645953624],"[[1049, 566], [1472, 657]]"
3,27,12,cod,342.0445072,65.60487787,16939,"[[262, 410], [302, 358]]",[26.005559416261292 61.72399814686125 108.03341440815382],"[[816, 270], [1122, 485]]"
3,27,13,other,330.8968734,75.92759709,16255,"[[164, 696], [181, 770]]",[33.20467413564631 61.57770148174919 102.5691482953861],"[[694, 694], [1040, 806]]"
3,27,14,horse_mackerel,327.0326441,72.1734023,20470,"[[448, 402], [520, 397]]",[27.749291716686674 64.77743097238896 99.95755102040816],"[[1147, 138], [1225, 570]]"
3,28,0,saithe,649.1564054,138.9568278,63892.5,"[[460, 129], [382, 244]]",[52.39898090355754 27.51109700001549 83.25006582309848],"[[862, 28], [1443, 452]]"
3,28,1,other,303.3616767,81.0246876,16189.5,"[[305, 450], [287, 529]]",[27.493069426790147 43.95871920585921 111.65643726166697],"[[841, 454], [1157, 549]]"
3,28,2,hake,413.6052489,71.11258679,25026,"[[976, 557], [1047, 561]]",[81.85117995837751 25.181725370086777 96.64966427141006],"[[1750, 351], [1832, 791]]"
3,28,3,hake,472.9394627,79.51100553,29439.5,"[[473, 601], [422, 540]]",[57.65320529978587 29.203125 113.03017933618844],"[[906, 425], [1309, 738]]"
3,28,4,horse_mackerel,379.5384155,74.02702209,22244,"[[789, 735], [787, 661]]",[33.2774108322325 45.30334654337296 86.67653016292383],"[[1284, 684], [1725, 766]]"
3,28,5,cod,257.6098924,61.68468205,11929,"[[790, 741], [811, 799]]",[34.51121480026195 53.04273084479372 116.44212508185986],"[[1429, 743], [1712, 852]]"
3,28,6,haddock,358.3924483,79.19595949,21181,"[[335, 268], [279, 324]]",[26.9543830340155 46.304793725926956 132.0202329574458],"[[864, 210], [1154, 471]]"
3,28,7,other,385.3491298,69.02897942,20510,"[[686, 563], [688, 632]]",[68.27626811594203 37.05062929061785 99.74394546147978],"[[1223, 586], [1663, 658]]"
3,28,8,whiting,353.2612173,76.79192666,20937,"[[795, 108], [784, 184]]",[76.60164925268238 33.78480063721126 143.37534554654923],"[[1346, 109], [1741, 224]]"
3,28,9,cod,424.1962365,76.4198927,25319.5,"[[997, 368], [921, 360]]",[43.1395015310671 40.783131129113535 106.64126516531648],"[[1678, 182], [1777, 619]]"
3,28,10,whiting,361.5773837,62.00806399,17719.5,"[[644, 172], [595, 210]]",[55.238005540166206 41.32570637119114 134.5360110803324],"[[1213, 66], [1475, 364]]"
3,28,12,horse_mackerel,440.6227877,79.101201,23659.5,"[[95, 291], [16, 287]]",[27.671474159724813 50.233992291433545 93.61390857474409],"[[690, 117], [774, 557]]"
3,28,13,cod,336.6047217,60.01666435,16209.5,"[[817, 419], [876, 430]]",[38.2830484932665 41.61465064315478 115.81744066670693],"[[1552, 263], [1668, 608]]"
3,28,14,whiting,407.8301048,88.5663593,26683,"[[558, 845], [548, 757]]",[49.08437994917314 34.349047917203784 139.10758351441936],"[[1030, 778], [1483, 883]]"
3,29,0,saithe,635.932808,129.4681428,58635.5,"[[650, 341], [531, 290]]",[38.99708056296196 29.4827871342266 81.15744709575078],"[[1086, 85], [1451, 681]]"
3,29,1,other,315.787468,66.06814664,14892.5,"[[478, 500], [412, 497]]",[28.255911718339465 60.1864161849711 105.98640304781924],"[[1102, 373], [1174, 695]]"
3,29,2,hake,436.2121882,82.15229759,29626.5,"[[243, 284], [313, 241]]",[57.82871989607275 23.488058359148596 130.73668432097531],"[[851, 83], [1121, 452]]"
3,29,3,hake,438.2790442,75.2861209,27398,"[[847, 300], [799, 242]]",[48.959655110472426 30.687479791629244 104.5582180707742],"[[1323, 129], [1716, 424]]"
3,29,4,horse_mackerel,428.9196312,84.53401682,25562.5,"[[187, 518], [148, 593]]",[31.70080769230769 59.25 96.58973076923077],"[[670, 479], [1080, 723]]"
3,29,5,cod,296.0642799,70.21395873,13541.5,"[[423, 82], [402, 149]]",[43.22121212121212 48.19170274170274 134.5371572871573],"[[976, 73], [1281, 171]]"
3,29,6,haddock,321.5592768,83.52245207,20584.5,"[[148, 659], [172, 739]]",[32.86700119474313 48.627813620071684 133.1127359617682],"[[691, 652], [1061, 793]]"
3,29,7,other,383.5089019,70.38465742,21493,"[[781, 330], [808, 395]]",[48.94688327096833 34.439399470658024 108.95208542484256],"[[1356, 276], [1757, 474]]"
3,29,8,whiting,365.8823337,90.44888059,25154,"[[69, 289], [159, 298]]",[33.29368219027849 53.803102111158985 119.35928870784537],"[[696, 128], [844, 584]]"
3,29,9,whiting,357.3290436,67.95586803,20633,"[[920, 499], [863, 462]]",[66.64137635228518 36.17085259495782 149.9276080636706],"[[1491, 343], [1730, 653]]"
3,29,10,cod,274.4974225,95.58765611,22757,"[[692, 531], [621, 595]]",[23.862677889621658 53.50928497049635 95.56061263450191],"[[1167, 412], [1500, 693]]"
3,29,12,cod,340.118375,59.03388857,16524.5,"[[953, 585], [1012, 583]]",[73.93761098614893 33.21818397064047 140.35083461583994],"[[1715, 411], [1800, 771]]"
3,29,13,horse_mackerel,413.5786917,79.92496481,23067,"[[360, 544], [292, 586]]",[30.28027593254982 49.43949071708397 106.62353091466531],"[[896, 433], [1183, 793]]"
3,29,14,cod,301.1582846,64.41273166,15497,"[[880, 157], [850, 100]]",[29.459594364061413 57.641309155241046 102.16996272193087],"[[1429, 46], [1731, 201]]"
3,30,0,saithe,567.3216461,128.3160161,61884,"[[628, 771], [637, 899]]",[50.848449965625846 23.966585127983755 70.85447743297041],"[[1059, 768], [1703, 955]]"
3,30,1,other,292.3337069,78.44743463,15461,"[[500, 171], [477, 96]]",[27.96601356920931 44.03284509542832 103.13455075771986],"[[1021, 91], [1327, 224]]"
3,30,2,hake,494.8347871,76.4198927,32711.5,"[[801, 413], [853, 469]]",[43.24706945909296 26.61151122495103 115.5364773240922],"[[1344, 232], [1761, 589]]"
3,30,3,hake,474.7597902,77.46612163,29066.5,"[[343, 475], [392, 415]]",[46.36893302603037 27.703057212581346 117.52443736442517],"[[859, 263], [1261, 587]]"
3,30,4,horse_mackerel,441.0326338,79.55501241,25796.5,"[[189, 693], [112, 673]]",[26.334767871424763 58.975168526488176 94.0326008302548],"[[728, 519], [900, 959]]"
3,30,5,cod,273.538543,61.85466838,12403.5,"[[950, 716], [899, 751]]",[53.402493883671376 42.89890300686607 130.8861179070318],"[[1612, 652], [1813, 892]]"
3,30,6,haddock,335.911138,80.32434251,20430.5,"[[777, 365], [701, 339]]",[23.0433129602002 43.94224938639973 129.61730593387554],"[[1355, 213], [1528, 540]]"
3,30,7,other,421.4970267,60.03332408,20363,"[[1024, 486], [964, 484]]",[42.88813705729917 38.73999424128995 135.46376811594203],"[[1715, 307], [1797, 750]]"
3,30,8,whiting,422.5350433,93.50935782,26873.5,"[[377, 586], [307, 648]]",[54.67260399486898 51.234597764339384 131.13285688107018],"[[872, 490], [1197, 831]]"
3,30,9,whiting,358.1791177,78.31347266,21783,"[[641, 593], [634, 671]]",[50.72001441831126 35.885779940524465 137.70555104983328],"[[1175, 614], [1579, 715]]"
3,30,10,cod,429.7811539,89.08984229,28841.5,"[[674, 359], [585, 355]]",[25.64645258164693 59.384397501962255 119.77722417499915],"[[1292, 176], [1396, 616]]"
3,30,12,cod,317.0875519,63.70243323,15156,"[[636, 88], [683, 131]]",[39.57099483204134 50.23236434108527 128.36621447028423],"[[1269, -8], [1515, 249]]"
